ID,travel_time
Truck1095,290.0
Truck1096,290.0
Truck1097,290.0
Truck1098,290.0
Truck1099,290.0
Truck1100,290.0
Truck1101,290.0
Truck1102,290.0
Truck1103,290.0
Truck1104,290.0
Truck1105,290.0
Truck1106,290.0
Truck1107,290.0
Truck1108,290.0
Truck1109,290.0
Truck1110,290.0
Truck1111,290.0
Truck1112,290.0
Truck1113,290.0
Truck1114,290.0
Truck1115,290.0
Truck1116,290.0
Truck1117,290.0
Truck1118,290.0
Truck1119,290.0
Truck1120,290.0
Truck1121,290.0
Truck1122,290.0
Truck1123,290.0
Truck1124,290.0
Truck1125,290.0
Truck1126,290.0
Truck1127,290.0
Truck1128,290.0
Truck1129,290.0
Truck1130,290.0
Truck1131,290.0
Truck1132,290.0
Truck1133,290.0
Truck1134,290.0
Truck1135,290.0
Truck1136,290.0
Truck1137,290.0
Truck1138,290.0
Truck1139,290.0
Truck1140,290.0
Truck1141,290.0
Truck1142,290.0
Truck1143,290.0
Truck1144,290.0
Truck1145,290.0
Truck1146,290.0
Truck1147,290.0
Truck1148,290.0
Truck1149,290.0
Truck1150,290.0
Truck1151,290.0
Truck1152,290.0
Truck1153,290.0
Truck1154,290.0
Truck1155,290.0
Truck1156,290.0
Truck1157,290.0
Truck1158,290.0
Truck1159,290.0
Truck1160,290.0
Truck1161,290.0
Truck1162,290.0
Truck1163,290.0
Truck1164,290.0
Truck1165,290.0
Truck1166,290.0
Truck1167,290.0
Truck1168,290.0
Truck1169,290.0
Truck1170,290.0
Truck1171,290.0
Truck1172,290.0
Truck1173,290.0
Truck1174,290.0
Truck1175,290.0
Truck1176,290.0
Truck1177,290.0
Truck1178,290.0
Truck1179,290.0
Truck1180,290.0
Truck1181,290.0
Truck1182,290.0
Truck1183,290.0
Truck1184,290.0
Truck1185,290.0
Truck1186,290.0
Truck1187,290.0
Truck1188,290.0
Truck1189,290.0
Truck1190,290.0
Truck1191,290.0
Truck1192,290.0
Truck1193,290.0
Truck1194,290.0
Truck1195,290.0
Truck1196,290.0
Truck1197,290.0
Truck1198,290.0
Truck1199,290.0
Truck1200,290.0
Truck1201,290.0
Truck1202,290.0
Truck1203,290.0
Truck1204,290.0
Truck1205,290.0
Truck1206,290.0
Truck1207,290.0
Truck1208,290.0
Truck1209,290.0
Truck1210,290.0
Truck1211,290.0
Truck1212,290.0
Truck1213,290.0
Truck1214,290.0
Truck1215,290.0
Truck1216,290.0
Truck1217,290.0
Truck1218,290.0
Truck1219,290.0
Truck1220,290.0
Truck1221,290.0
Truck1222,290.0
Truck1223,290.0
Truck1224,290.0
Truck1225,290.0
Truck1226,290.0
Truck1227,290.0
Truck1228,290.0
Truck1229,290.0
Truck1230,290.0
Truck1231,290.0
Truck1232,290.0
Truck1233,290.0
Truck1234,290.0
Truck1235,290.0
Truck1236,290.0
Truck1237,290.0
Truck1238,290.0
Truck1239,290.0
Truck1240,290.0
Truck1241,290.0
Truck1242,290.0
Truck1243,290.0
Truck1244,290.0
Truck1245,290.0
Truck1246,290.0
Truck1247,290.0
Truck1248,290.0
Truck1249,290.0
Truck1250,290.0
Truck1251,290.0
Truck1252,290.0
Truck1253,290.0
Truck1254,290.0
Truck1255,290.0
Truck1256,290.0
Truck1257,290.0
Truck1258,290.0
Truck1259,290.0
Truck1260,290.0
Truck1261,290.0
Truck1262,290.0
Truck1263,290.0
Truck1264,290.0
Truck1265,290.0
Truck1266,290.0
Truck1267,290.0
Truck1268,290.0
Truck1269,290.0
Truck1270,290.0
Truck1271,290.0
Truck1272,290.0
Truck1273,290.0
Truck1274,290.0
Truck1275,290.0
Truck1276,290.0
Truck1277,290.0
Truck1278,290.0
Truck1279,290.0
Truck1280,290.0
Truck1281,290.0
Truck1282,290.0
Truck1283,290.0
Truck1284,290.0
Truck1285,290.0
Truck1286,290.0
Truck1287,290.0
Truck1288,290.0
Truck1289,290.0
Truck1290,290.0
Truck1291,290.0
Truck1292,290.0
Truck1293,290.0
Truck1294,290.0
Truck1295,290.0
Truck1296,290.0
Truck1297,290.0
Truck1298,290.0
Truck1299,290.0
Truck1300,290.0
Truck1301,290.0
Truck1302,290.0
Truck1303,290.0
Truck1304,290.0
Truck1305,290.0
Truck1306,290.0
Truck1307,290.0
Truck1308,290.0
Truck1309,290.0
Truck1310,290.0
Truck1311,290.0
Truck1312,290.0
Truck1313,290.0
Truck1314,290.0
Truck1315,290.0
Truck1316,290.0
Truck1317,290.0
Truck1318,290.0
Truck1319,290.0
Truck1320,290.0
Truck1321,290.0
Truck1322,290.0
Truck1323,290.0
Truck1324,290.0
Truck1325,290.0
Truck1326,290.0
Truck1327,290.0
Truck1328,290.0
Truck1329,290.0
Truck1330,290.0
Truck1331,290.0
Truck1332,290.0
Truck1333,290.0
Truck1334,290.0
Truck1335,290.0
Truck1336,290.0
Truck1337,290.0
Truck1338,290.0
Truck1339,290.0
Truck1340,290.0
Truck1341,290.0
Truck1342,290.0
Truck1343,290.0
Truck1344,290.0
Truck1345,290.0
Truck1346,290.0
Truck1347,290.0
Truck1348,290.0
Truck1349,290.0
Truck1350,290.0
Truck1351,290.0
Truck1352,290.0
Truck1353,290.0
Truck1354,290.0
Truck1355,290.0
Truck1356,290.0
Truck1357,290.0
Truck1358,290.0
Truck1359,290.0
Truck1360,290.0
Truck1361,290.0
Truck1362,290.0
Truck1363,290.0
Truck1364,290.0
Truck1365,290.0
Truck1366,290.0
Truck1367,290.0
Truck1368,290.0
Truck1369,290.0
Truck1370,290.0
Truck1371,290.0
Truck1372,290.0
Truck1373,290.0
Truck1374,290.0
Truck1375,290.0
Truck1376,290.0
Truck1377,290.0
Truck1378,290.0
Truck1379,290.0
Truck1380,290.0
Truck1381,290.0
Truck1382,290.0
Truck1383,290.0
Truck1384,290.0
Truck1385,290.0
Truck1386,290.0
Truck1387,290.0
Truck1388,290.0
Truck1389,290.0
Truck1390,290.0
Truck1391,290.0
Truck1392,290.0
Truck1393,290.0
Truck1394,290.0
Truck1395,290.0
Truck1396,290.0
Truck1397,290.0
Truck1398,290.0
Truck1399,290.0
Truck1400,290.0
Truck1401,290.0
Truck1402,290.0
Truck1403,290.0
Truck1404,290.0
Truck1405,290.0
Truck1406,290.0
Truck1407,290.0
Truck1408,290.0
Truck1409,290.0
Truck1410,290.0
Truck1411,290.0
Truck1412,290.0
Truck1413,290.0
Truck1414,290.0
Truck1415,290.0
Truck1416,290.0
Truck1417,290.0
Truck1418,290.0
Truck1419,290.0
Truck1420,290.0
Truck1421,290.0
Truck1422,290.0
Truck1423,290.0
Truck1424,290.0
Truck1425,290.0
Truck1426,290.0
Truck1427,290.0
Truck1428,290.0
Truck1429,290.0
Truck1430,290.0
Truck1431,290.0
Truck1432,290.0
Truck1433,290.0
Truck1434,290.0
Truck1435,290.0
Truck1436,290.0
Truck1437,290.0
Truck1438,290.0
Truck1439,290.0
Truck1440,290.0
Truck1441,290.0
Truck1442,290.0
Truck1443,290.0
Truck1444,290.0
Truck1445,290.0
Truck1446,290.0
Truck1447,290.0
Truck1448,290.0
Truck1449,290.0
Truck1450,290.0
Truck1451,290.0
Truck1452,290.0
Truck1453,290.0
